	Steps	Time [s]	[A] Acceleration Y on Body-1 - 1 Node - Tip [m/s²]	[B] Acceleration Y on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[C] Position Y on Body-1 - 1 Node-Tip [m]	[D] Kinetic Energy on Body-1-Flare-1 - 2 Bodies [J]	[E] Position Z on Body-1 - 1 Node-Tip [m]	[F] Position Y on Body-1 - 1 Node-Tail [m]	[G] Acceleration Z on Body-1 - 1 Node - Tip [m/s²]	[H] Acceleration Z on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[I] Position Z on Body-1 - 1 Node-Tail [m]	
232	1	0.12006	198.15	201.14	-2.069	287.62	-7.114e-002	0.21798	986.48	253.81	-1.4056e-002	
233	1	0.12066	238.37	210.2	-2.0675	312.48	-7.1189e-002	0.21943	854.01	544.08	-1.3869e-002	
234	1	0.12126	174.48	215.88	-2.066	333.59	-7.1193e-002	0.22095	473.14	639.34	-1.3669e-002	
235	1	0.12186	244.31	210.32	-2.0644	356.23	-7.1174e-002	0.22252	600.08	603.95	-1.3449e-002	
236	1	0.12246	260.3	188.11	-2.0628	381.09	-7.1093e-002	0.22416	312.77	528.26	-1.3225e-002	
237	1	0.12307	102.02	154.37	-2.0611	404.19	-7.0948e-002	0.22587	453.4	459.13	-1.3002e-002	
238	1	0.12367	104.97	124.68	-2.0593	427.7	-7.0732e-002	0.22763	455.81	393.37	-1.279e-002	
239	1	0.12428	109.89	112.06	-2.0575	450.44	-7.0465e-002	0.22945	380.11	307.65	-1.2598e-002	
240	1	0.12489	73.037	118.73	-2.0556	473.64	-7.0144e-002	0.23132	252.44	195.45	-1.245e-002	
241	1	0.1255	168.89	136.63	-2.0536	492.99	-6.9756e-002	0.23325	66.414	81.39	-1.2345e-002	
242	1	0.12611	160.79	151.97	-2.0517	515.98	-6.9298e-002	0.23523	-108.89	8.1189	-1.2279e-002	
243	1	0.12672	165.13	152.89	-2.0496	539.27	-6.8801e-002	0.23727	-141.97	4.2092	-1.2249e-002	
244	1	0.12734	167.99	135.17	-2.0475	562.08	-6.8268e-002	0.23937	150.48	56.518	-1.224e-002	
245	1	0.12796	86.931	103.48	-2.0454	581.36	-6.7674e-002	0.24152	244.	121.83	-1.2257e-002	
246	1	0.12858	99.022	70.098	-2.0431	603.95	-6.7011e-002	0.24375	89.367	166.47	-1.2311e-002	
247	1	0.12921	-61.667	49.009	-2.0409	621.85	-6.6314e-002	0.24605	224.18	181.09	-1.2388e-002	
248	1	0.12984	124.76	46.381	-2.0385	642.88	-6.56e-002	0.2484	172.75	166.76	-1.2502e-002	
249	1	0.13047	-5.2964	57.424	-2.0361	663.93	-6.4853e-002	0.25081	162.4	129.06	-1.2654e-002	
250	1	0.13111	120.35	72.244	-2.0337	684.68	-6.4071e-002	0.25328	-16.952	79.451	-1.2839e-002	
251	1	0.13175	94.142	82.031	-2.0311	704.64	-6.3289e-002	0.25581	115.65	28.284	-1.3027e-002	
252	1	0.13239	82.92	83.689	-2.0286	723.38	-6.2478e-002	0.25838	-61.52	-18.691	-1.3238e-002	
253	1	0.13304	68.15	80.639	-2.026	741.03	-6.1634e-002	0.26102	-76.147	-56.398	-1.3482e-002	
254	1	0.13369	69.193	77.48	-2.0233	759.57	-6.0755e-002	0.2637	-44.34	-81.362	-1.3752e-002	
255	1	0.13434	77.622	75.429	-2.0206	774.73	-5.9838e-002	0.26644	-115.79	-92.805	-1.4047e-002	
256	1	0.13499	85.794	72.953	-2.0178	788.63	-5.8889e-002	0.26922	-57.036	-88.556	-1.437e-002	
257	1	0.13565	73.84	69.338	-2.015	803.21	-5.7906e-002	0.27205	-125.14	-64.495	-1.4722e-002	
258	1	0.13631	40.605	66.302	-2.0122	811.4	-5.6928e-002	0.2749	-59.021	-21.589	-1.5092e-002	
259	1	0.13697	75.57	65.156	-2.0093	823.33	-5.5968e-002	0.27779	85.759	26.927	-1.5487e-002	
260	1	0.13763	71.848	64.61	-2.0064	836.01	-5.5011e-002	0.28072	88.654	61.768	-1.5909e-002	
261	1	0.13829	62.57	63.119	-2.0035	848.34	-5.4056e-002	0.28369	89.337	72.949	-1.6357e-002	
262	1	0.13896	54.888	60.921	-2.0005	858.9	-5.3102e-002	0.2867	75.924	65.659	-1.6843e-002	
263	1	0.13962	59.889	58.713	-1.9975	871.17	-5.2156e-002	0.28974	-21.213	53.16	-1.7364e-002	
264	1	0.14029	58.58	56.344	-1.9944	879.92	-5.1224e-002	0.2928	69.451	44.577	-1.7906e-002	
265	1	0.14096	53.504	53.368	-1.9914	887.68	-5.03e-002	0.2959	42.549	39.064	-1.8478e-002	
266	1	0.14163	48.958	49.751	-1.9883	897.53	-4.9386e-002	0.29901	43.475	31.854	-1.9078e-002	
267	1	0.1423	43.651	45.66	-1.9852	904.67	-4.8482e-002	0.30215	25.809	21.556	-1.9704e-002	
268	1	0.14297	42.583	40.97	-1.982	911.27	-4.7596e-002	0.30531	-6.3044	10.569	-2.0354e-002	
269	1	0.14364	39.314	35.392	-1.9789	919.22	-4.674e-002	0.30849	-17.108	0.94174	-2.102e-002	
270	1	0.1443				925.76						
271	1	0.1443	26.542	29.122	-1.9757		-4.5905e-002	0.31167	31.702	-8.9116	-2.1695e-002	
272	1	0.14497	29.53	23.195	-1.9726	930.33	-4.5073e-002	0.31486	-31.865	-21.264	-2.2364e-002	
273	1	0.14564	-0.8908	18.903	-1.9694	933.97	-4.4254e-002	0.31807	-42.303	-34.737	-2.3022e-002	
274	1	0.1463	25.009	16.187	-1.9662	937.47	-4.3455e-002	0.32127	-44.421	-46.131	-2.3678e-002	
275	1	0.14697	18.269	13.05	-1.963	940.54	-4.2679e-002	0.32448	-56.775	-53.759	-2.4341e-002	
276	1	0.14763	11.956	7.6806	-1.9598	942.23	-4.193e-002	0.32768	-57.589	-57.427	-2.5011e-002	
277	1	0.14829	-4.21	0.33667	-1.9567	940.13	-4.1202e-002	0.33087	-54.917	-57.53	-2.5681e-002	
278	1	0.14895	-3.8395	-7.3058	-1.9535	937.9	-4.0493e-002	0.33405	-54.336	-54.486	-2.6349e-002	
279	1	0.14961	-15.755	-13.344	-1.9504	935.1	-3.9807e-002	0.33722	-51.662	-48.391	-2.7018e-002	
280	1	0.15027	-26.979	-16.343	-1.9472	929.94	-3.9144e-002	0.34037	-38.061	-39.359	-2.7698e-002	
281	1	0.15092	-10.411	-16.325	-1.9441	926.28	-3.8498e-002	0.3435	-37.956	-28.235	-2.84e-002	
282	1	0.15158	-14.56	-14.916	-1.941	929.08	-3.788e-002	0.34662	-21.402	-17.534	-2.9116e-002	
283	1	0.15223	-4.8077	-13.712	-1.9379	926.74	-3.7289e-002	0.34973	10.244	-11.52	-2.9833e-002	
284	1	0.15288	-19.364	-12.77	-1.9348	923.14	-3.6702e-002	0.35283	-5.8685	-13.284	-3.0549e-002	
285	1	0.15353	-16.969	-11.147	-1.9318	919.01	-3.6121e-002	0.35592	-23.151	-21.269	-3.1253e-002	
286	1	0.15418	-6.2685	-8.7524	-1.9287		-3.5552e-002	0.359	-38.648	-30.027	-3.1958e-002	
287	1	0.15418				916.96						
288	1	0.15483	-2.3676	-6.8229	-1.9256	915.64	-3.4999e-002	0.36208	-46.766	-34.347	-3.2678e-002	
289	1	0.15548	-3.689	-6.4002	-1.9226	914.64	-3.4465e-002	0.36516	-37.317	-32.72	-3.3421e-002	
290	1	0.15613	-10.626	-7.1915	-1.9195	912.63	-3.3943e-002	0.36824	-15.822	-27.732	-3.4177e-002	
291	1	0.15678				910.37						
292	1	0.15678	-9.6037	-8.1581	-1.9164		-3.3429e-002	0.37131	-17.83	-23.116	-3.4938e-002	
293	1	0.15743	-7.1882	-8.5987	-1.9134	908.29	-3.2924e-002	0.37437	-29.953	-20.773	-3.5708e-002	
294	1	0.15808	-9.6051	-8.3463	-1.9103		-3.2429e-002	0.37743	-14.158	-21.032	-3.6493e-002	
295	1	0.15808				906.64						
296	1	0.15873	-8.2357	-7.4628	-1.9073		-3.1942e-002	0.38049	-21.02	-23.934	-3.7288e-002	
297	1	0.15873				904.95						
298	1	0.15939	-4.7813	-6.1862	-1.9042	903.38	-3.1464e-002	0.38355	-26.646	-28.697	-3.8098e-002	
299	1	0.16004	-3.6667	-4.8068	-1.9012	901.93	-3.0996e-002	0.38661	-43.018	-33.343	-3.8922e-002	
300	1	0.16069	-6.4345	-3.4187	-1.8981	899.78	-3.0543e-002	0.38966	-37.399	-36.208	-3.9756e-002	
301	1	0.16135	-2.5952	-2.1449	-1.895	898.05	-3.0104e-002	0.39273	-30.397	-37.196	-4.0601e-002	
302	1	0.16201	0.38399	-1.5277	-1.892	897.53	-2.9678e-002	0.39581	-39.782	-36.891	-4.1468e-002	
303	1	0.16267	-0.2982	-2.2497	-1.8889	897.13	-2.9268e-002	0.39891	-37.572	-35.435	-4.2363e-002	
304	1	0.16333	-2.1056	-4.4089	-1.8858	896.47	-2.8873e-002	0.40201	-32.47	-32.95	-4.3282e-002	
305	1	0.164	-10.387	-7.2325	-1.8826	893.9	-2.849e-002	0.40512	-27.975	-30.032	-4.4217e-002	
306	1	0.16467	-11.69	-9.6381	-1.8795	890.2	-2.8114e-002	0.40823	-30.631	-27.401	-4.5145e-002	
307	1	0.16534	-8.3859	-11.009	-1.8764	886.72	-2.7745e-002	0.41135	-33.49	-26.067	-4.6071e-002	
308	1	0.16602	-16.186	-11.322	-1.8733	883.93	-2.7388e-002	0.41448	-2.5637	-27.571	-4.7001e-002	
309	1	0.16669	-7.6729	-10.963	-1.8701	880.46	-2.7035e-002	0.41761	-36.84	-32.069	-4.7927e-002	
310	1	0.16737	-9.8454	-10.561	-1.867	878.25	-2.6697e-002	0.42075	-48.593	-36.708	-4.8854e-002	
311	1	0.16806	-10.446	-10.538	-1.8638	875.63	-2.6379e-002	0.4239	-41.3	-38.171	-4.979e-002	
312	1	0.16874				872.92						
313	1	0.16874	-9.4737	-10.817	-1.8607		-2.608e-002	0.42705	-39.767	-35.991	-5.0729e-002	
314	1	0.16943	-14.718	-11.031	-1.8575	869.78	-2.5799e-002	0.43021	-18.682	-32.234	-5.1672e-002	
315	1	0.17011	-9.6313	-10.96	-1.8543	867.02	-2.5529e-002	0.43336	-30.356	-28.773	-5.2617e-002	
316	1	0.1708	-8.4745	-10.701	-1.8512	864.66	-2.5272e-002	0.4365	-26.504	-25.533	-5.3569e-002	
317	1	0.17149	-10.675	-10.248	-1.848	861.92	-2.5027e-002	0.43965	-18.792	-21.071	-5.4524e-002	
318	1	0.17218	-15.352	-9.338	-1.8449	858.4	-2.4792e-002	0.44278	-30.654	-14.15	-5.5476e-002	
319	1	0.17286	-2.5647	-8.0889	-1.8418	855.64	-2.4569e-002	0.44591	-7.652	-5.6209	-5.6426e-002	
320	1	0.17355	-7.1288	-7.0893	-1.8386	854.12	-2.4343e-002	0.44903	29.163	1.1868	-5.7363e-002	
321	1	0.17424	-7.8548	-6.6723	-1.8355	852.19	-2.4109e-002	0.45215	-6.1736	3.8497	-5.8273e-002	
322	1	0.17493	-5.8349	-6.7514	-1.8323	850.05	-2.3876e-002	0.45527	0.18081	3.4287	-5.9173e-002	
323	1	0.17562	-6.7398	-7.1578	-1.8292	847.93	-2.3642e-002	0.4584	2.8028	2.2848	-6.0065e-002	
324	1	0.17631	-7.2539	-7.626	-1.826	845.66	-2.3407e-002	0.46153	0.86517	1.7189	-6.0946e-002	
325	1	0.177	-9.6703	-7.7321	-1.8229	843.13	-2.3172e-002	0.46466	-0.61359	2.123	-6.1817e-002	
326	1	0.1777	-8.4503	-7.1981	-1.8197	840.58	-2.2936e-002	0.4678	6.6173	3.3995	-6.2682e-002	
327	1	0.1784	-6.6239	-6.2721	-1.8166	838.2	-2.2695e-002	0.47095	3.7737	5.1773	-6.3544e-002	
328	1	0.1791	-2.8072	-5.6711	-1.8134	836.49	-2.2451e-002	0.47411	4.1878	7.0511	-6.4397e-002	
329	1	0.1798	-2.495	-5.9092	-1.8102	835.08	-2.2204e-002	0.47727	16.977	8.5693	-6.5236e-002	
330	1	0.18051	-10.119	-6.6389	-1.807	832.99	-2.1949e-002	0.48044	4.5878	9.5957	-6.6062e-002	
331	1	0.18121	-11.175	-7.0407	-1.8038	829.88	-2.169e-002	0.48361	8.6934	10.542	-6.6878e-002	
332	1	0.18192	-5.6531	-6.9775	-1.8006	827.26	-2.1425e-002	0.48679	13.632	11.657	-6.7683e-002	
333	1	0.18264	-4.1839	-7.2528	-1.7974		-2.1153e-002	0.48998	13.274	12.69	-6.8481e-002	
334	1	0.18264				825.57						
335	1	0.18335	-5.9326	-8.5703	-1.7942	823.82	-2.0874e-002	0.49319	14.716	13.499	-6.9272e-002	
336	1	0.18407	-12.559	-10.65	-1.7909	820.51	-2.0584e-002	0.4964	12.466	14.375	-7.0044e-002	
337	1	0.1848	-16.063	-12.572	-1.7877	816.81	-2.0286e-002	0.49961	11.149	15.596	-7.0801e-002	
338	1	0.18552	-13.216	-13.81	-1.7845	813.04	-1.9981e-002	0.50283	18.752	16.68	-7.1549e-002	
339	1	0.18625	-13.601	-14.622	-1.7812	809.37	-1.9665e-002	0.50605	23.814	16.533	-7.2283e-002	
340	1	0.18697	-14.193	-15.509	-1.778	805.77	-1.9337e-002	0.50926	13.675	14.788	-7.3002e-002	
341	1	0.1877	-14.925	-16.554	-1.7747	801.98	-1.9e-002	0.51248	11.43	12.538	-7.3707e-002	
342	1	0.18843	-22.713	-17.365	-1.7715	797.19	-1.8659e-002	0.51568	3.5266	11.309	-7.4396e-002	
343	1	0.18916	-15.278	-17.648	-1.7683	792.56	-1.8314e-002	0.51888	11.92	11.421	-7.5065e-002	
344	1	0.18989	-16.906	-17.605	-1.7651	788.71	-1.7962e-002	0.52207	17.575	11.652	-7.5717e-002	
345	1	0.19063	-17.899	-17.542	-1.7618	784.38	-1.7602e-002	0.52525	10.866	10.593	-7.6351e-002	
346	1	0.19136	-16.197	-17.483	-1.7586	780.24	-1.7241e-002	0.52842	9.9647	7.9804	-7.6963e-002	
347	1	0.19209	-18.29	-17.202	-1.7555	776.15	-1.6878e-002	0.53158	3.7413	4.6965	-7.7556e-002	
348	1	0.19282	-18.275	-16.448	-1.7523	771.88	-1.6514e-002	0.53473	-3.0165	1.9754	-7.8133e-002	
349	1	0.19354	-16.217	-15.314	-1.7491	767.72	-1.6149e-002	0.53787	8.1828	0.70191	-7.8693e-002	
350	1	0.19427	-10.636	-14.38	-1.746	764.28	-1.5786e-002	0.541	-1.9117	1.5745	-7.9248e-002	
351	1	0.195	-15.838	-14.241	-1.7428	761.29	-1.5426e-002	0.54411	-12.62	5.0255	-7.9806e-002	
352	1	0.19573	-14.567	-15.099	-1.7397	758.12	-1.5068e-002	0.54723	28.426	9.8141	-8.0372e-002	
353	1	0.19646	-13.547	-16.817	-1.7365	754.7	-1.4702e-002	0.55033	7.4507	13.178	-8.0936e-002	
354	1	0.19719	-21.636	-18.872	-1.7334	749.62	-1.4333e-002	0.55342	28.169	13.384	-8.1494e-002	
355	1	0.19792	-21.33	-20.461	-1.7303	745.05	-1.3955e-002	0.5565	3.9435	11.287	-8.2039e-002	
356	1	0.19864	-20.791	-20.993	-1.7272	740.43	-1.3569e-002	0.55957	-3.2831	9.2264	-8.2572e-002	
357	1	0.19937	-22.264	-20.371	-1.7241	735.87	-1.318e-002	0.56262	16.564	8.4082	-8.3089e-002	
358	1	0.2001	-18.989	-18.941	-1.721	731.17	-1.2784e-002	0.56566	6.6649	8.0013	-8.3594e-002	
359	1	0.20082	-13.772	-17.327	-1.718	727.52	-1.2386e-002	0.56869	17.61	7.0618	-8.409e-002	
360	1	0.20155	-19.274	-16.039	-1.7149	724.18	-1.1982e-002	0.5717	-13.141	5.8764	-8.4576e-002	
361	1	0.20227	-13.477	-15.304	-1.7119	720.2	-1.158e-002	0.57469	14.292	4.7178	-8.5048e-002	
362	1	0.20299	-16.031	-15.299	-1.7089	716.91	-1.1175e-002	0.57768	4.2075	2.6921	-8.551e-002	
363	1	0.20371	-13.255	-16.151	-1.7059	713.61	-1.0766e-002	0.58066	4.7494	-0.96568	-8.5964e-002	
364	1	0.20444	-17.361	-17.584	-1.7029	710.21	-1.0354e-002	0.58364	-10.137	-5.3985	-8.641e-002	
365	1	0.20516	-23.34	-18.878	-1.6999	705.55	-9.9452e-003	0.58661	-18.277	-8.9929	-8.6846e-002	
366	1	0.20589	-19.09	-19.498	-1.6969	701.17	-9.5432e-003	0.58957	7.9377	-10.915	-8.727e-002	
367	1	0.20661	-16.584	-19.548	-1.6939	697.14	-9.1408e-003	0.59251	-32.518	-10.86	-8.7683e-002	
368	1	0.20734	-21.881	-19.338	-1.6909	692.76	-8.7436e-003	0.59545	-3.6418	-8.8801	-8.8083e-002	
369	1	0.20806	-18.781	-19.003	-1.6879	688.53	-8.348e-003	0.59838	-1.0405	-6.3346	-8.8471e-002	
370	1	0.20879	-18.219	-18.733	-1.685	684.76	-7.9592e-003	0.60132	-4.5223	-5.0945	-8.8846e-002	
371	1	0.20952	-16.309	-18.765	-1.682	681.22	-7.5759e-003	0.60424	-3.8467	-5.7986	-8.921e-002	
372	1	0.21025	-23.032	-19.082	-1.6791	677.07	-7.1953e-003	0.60717	-10.978	-7.88	-8.9563e-002	
373	1	0.21098	-17.704	-19.559	-1.6761	672.8	-6.8188e-003	0.6101	-14.099	-10.652	-8.9903e-002	
374	1	0.21172				669.21						
375	1	0.21172	-17.859	-20.199	-1.6731		-6.4449e-003	0.61303	-3.8263	-13.911	-9.0233e-002	
376	1	0.21246	-22.682	-20.818	-1.6702	664.9	-6.0723e-003	0.61596	-21.729	-17.29	-9.055e-002	
377	1	0.2132	-24.002	-20.987	-1.6672	660.05	-5.7097e-003	0.6189	-28.307	-19.813	-9.0854e-002	
378	1	0.21395	-18.622	-20.627	-1.6642	655.7	-5.3603e-003	0.62183	-18.438	-21.235	-9.1142e-002	
379	1	0.2147	-18.34	-20.126	-1.6613	651.91	-5.0199e-003	0.62477	-18.938	-22.832	-9.1418e-002	
380	1	0.21545	-21.043	-19.735	-1.6583	647.8	-4.6898e-003	0.6277	-26.329	-26.096	-9.1679e-002	
381	1	0.2162	-20.133	-19.366	-1.6554	643.57	-4.373e-003	0.63063	-22.461	-31.335	-9.1926e-002	
382	1	0.21696	-18.747	-18.984	-1.6524	639.86	-4.0748e-003	0.63356	-46.774	-37.356	-9.2161e-002	
383	1	0.21771	-17.524	-18.759	-1.6495	636.02	-3.8021e-003	0.63648	-42.102	-42.311	-9.2387e-002	
384	1	0.21847	-20.133	-18.836	-1.6465	632.33	-3.5539e-003	0.6394	-49.523	-45.214	-9.2604e-002	
385	1	0.21922	-18.418	-19.25	-1.6436	628.37	-3.3327e-003	0.6423	-42.906	-46.514	-9.2812e-002	
386	1	0.21998	-17.967	-19.937	-1.6407	624.81	-3.1359e-003	0.64519	-40.259	-47.121	-9.301e-002	
387	1	0.22073	-22.852	-20.606	-1.6378		-2.9634e-003	0.64806	-53.237	-47.041	-9.3198e-002	
388	1	0.22073				620.76						
389	1	0.22149	-20.988	-20.798	-1.6349	616.52	-2.8198e-003	0.65093	-46.045	-45.379	-9.3375e-002	
390	1	0.22224	-20.773	-20.268	-1.632	612.51	-2.7031e-003	0.6538	-43.396	-41.608	-9.3543e-002	
391	1	0.223	-19.938	-19.151	-1.6291	608.61	-2.6111e-003	0.65665	-38.649	-36.297	-9.37e-002	
392	1	0.22376	-17.861	-17.903	-1.6263	605.03	-2.5392e-003	0.6595	-24.015	-30.79	-9.3849e-002	
393	1	0.22452	-15.959	-17.171	-1.6234	601.75	-2.484e-003	0.66233	-26.71	-26.266	-9.3992e-002	
394	1	0.22527	-13.685	-17.424	-1.6206	598.88	-2.4437e-003	0.66516	-22.94	-22.939	-9.4129e-002	
395	1	0.22603	-23.602	-18.552	-1.6177	595.84	-2.4154e-003	0.66797	-21.634	-20.299	-9.4262e-002	
396	1	0.22678	-15.074	-20.024	-1.6149	590.52	-2.4015e-003	0.67077	-13.697	-17.708	-9.44e-002	
397	1	0.22754	-25.966	-21.275	-1.6121	584.62	-2.392e-003	0.67355	-21.413	-14.506	-9.4538e-002	
398	1	0.22829	-23.073	-21.971	-1.6093	581.07	-2.3897e-003	0.67632	-15.088	-10.5	-9.468e-002	
399	1	0.22904	-18.762	-22.277	-1.6066	577.83	-2.3917e-003	0.67906	5.93	-6.6341	-9.4826e-002	
400	1	0.22979	-22.819	-22.588	-1.6038	573.42	-2.3937e-003	0.68179	-10.084	-4.0933	-9.4973e-002	
401	1	0.23054	-23.817	-22.943	-1.6011		-2.3979e-003	0.6845	-3.4684	-3.1592	-9.5127e-002	
402	1	0.23054				568.55						
403	1	0.23129	-21.931	-23.059	-1.5984	564.18	-2.4004e-003	0.68718	5.4895	-3.504	-9.5291e-002	
404	1	0.23203				559.76						
405	1	0.23203	-24.434	-22.654	-1.5957		-2.4011e-003	0.68985	-12.895	-4.3071	-9.5461e-002	
406	1	0.23277	-23.841	-21.661	-1.5931	555.22	-2.4075e-003	0.6925	-8.0744	-4.4422	-9.564e-002	
407	1	0.23351	-19.063	-20.513	-1.5904	551.21	-2.4176e-003	0.69513	-1.7728	-3.7738	-9.5829e-002	
408	1	0.23425	-15.917	-19.965	-1.5878	547.9	-2.4287e-003	0.69775	-1.0093	-3.4466	-9.6026e-002	
409	1	0.235	-20.619	-20.283	-1.5851	544.42	-2.4404e-003	0.70037	-1.6151	-4.5506	-9.6229e-002	
410	1	0.23574	-23.649	-20.898	-1.5825	540.16	-2.453e-003	0.70296	-2.1543	-6.9366	-9.6442e-002	
411	1	0.23647				535.89						
412	1	0.23647	-23.825	-21.178	-1.5799		-2.4674e-003	0.70554	-17.145	-9.0462	-9.6665e-002	
413	1	0.23721	-18.608	-21.244	-1.5774	532.34	-2.4883e-003	0.70809	-15.634	-9.1805	-9.6896e-002	
414	1	0.23794	-17.84	-21.671	-1.5748	529.11	-2.5154e-003	0.71064	-1.4418	-7.2636	-9.7132e-002	
415	1	0.23868	-24.154	-22.467	-1.5722	525.22	-2.5438e-003	0.71318	-2.6451	-4.6511	-9.7376e-002	
416	1	0.23942	-25.981	-22.908	-1.5697	520.65	-2.5739e-003	0.71571	-3.3581	-2.4161	-9.7633e-002	
417	1	0.24016	-22.196	-22.416	-1.5671	516.33	-2.6057e-003	0.71823	-2.912	-0.82844	-9.7906e-002	
418	1	0.2409	-20.584	-21.112	-1.5646	512.59	-2.6393e-003	0.72075	6.8416	7.3012e-002	-9.8191e-002	
419	1	0.24165	-19.128	-19.47	-1.5621	508.77	-2.6692e-003	0.72326	-2.1115	0.60175	-9.8487e-002	
420	1	0.24239	-17.342	-17.865	-1.5596	505.37	-2.6985e-003	0.72576	-0.4874	1.7091	-9.8792e-002	
421	1	0.24313	-16.589	-16.451	-1.557	501.64	-2.7244e-003	0.72825	-1.0564	4.1619	-9.9104e-002	
422	1	0.24388	-17.326	-15.296	-1.5545	498.86	-2.7469e-003	0.73074	12.871	7.5809	-9.9423e-002	
423	1	0.24462	-11.712	-14.596	-1.552	495.69	-2.7642e-003	0.73321	10.259	10.813	-9.9751e-002	
424	1	0.24537	-15.451	-14.599	-1.5496	492.67	-2.7758e-003	0.73568	12.658	12.919	-0.10009	
425	1	0.24611	-15.177	-15.352	-1.5471	489.8	-2.7801e-003	0.73813	15.843	13.451	-0.10043	
426	1	0.24686	-14.968	-16.663	-1.5446	486.8	-2.7757e-003	0.74058	16.288	12.478	-0.10078	
427	1	0.2476	-16.95	-18.048	-1.5421	483.6	-2.761e-003	0.743	19.043	11.315	-0.10114	
428	1	0.24834	-25.475	-18.756	-1.5397	479.92	-2.7379e-003	0.74542	-13.703	12.561	-0.10151	
429	1	0.24908	-15.58	-18.399	-1.5373	476.5	-2.7132e-003	0.74782	25.032	17.643	-0.10189	
430	1	0.24983	-16.865	-17.376	-1.5349	473.36	-2.6753e-003	0.75022	27.455	24.821	-0.10227	
431	1	0.25										
432	N/A	0.25001	-16.917	-16.342	-1.5343	472.56	-2.6635e-003	0.75081	28.799	30.808	-0.10237	
