	Steps	Time [s]	[A] Acceleration Y on Body-1 - 1 Node - Tip [m/s²]	[B] Acceleration Y on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[C] Position Y on Body-1 - 1 Node-Tip [m]	[D] Kinetic Energy on Body-1-Flare-1 - 2 Bodies [J]	[E] Position Z on Body-1 - 1 Node-Tip [m]	[F] Position Y on Body-1 - 1 Node-Tail [m]	[G] Acceleration Z on Body-1 - 1 Node - Tip [m/s²]	[H] Acceleration Z on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[I] Position Z on Body-1 - 1 Node-Tail [m]	
243	1	0.16448	-103.7	-96.838	-1.905	558.88	3.9332e-003	0.37323	-49.211	139.63	-0.15419	
244	1	0.16534	-99.829	-98.96	-1.9048	555.51	3.1451e-003	0.37348	336.4	133.93	-0.15379	
245	1	0.16621	-99.27	-99.179	-1.9047	551.62	2.4366e-003	0.37364	8.121	94.262	-0.15345	
246	1	0.16709	-98.153	-96.417	-1.9046	547.53	1.7692e-003	0.37372	-8.4943	50.546	-0.15316	
247	1	0.16797	-97.041	-91.758	-1.9046	546.76	1.1486e-003	0.37372	52.267	23.075	-0.15291	
248	1	0.16885	-76.194	-88.232	-1.9047	546.35	5.7663e-004	0.37364	77.555	3.541	-0.15272	
249	1	0.16974	-91.64	-88.296	-1.9049	547.35	4.9936e-005	0.37348	-49.702	-6.4698	-0.15256	
250	1	0.17062	-93.092	-91.218	-1.9051	549.34	-4.9021e-004	0.37325	-42.154	19.628	-0.15241	
251	1	0.1715	-87.653	-94.216	-1.9055	551.12	-1.0617e-003	0.37295	-49.112	79.424	-0.15227	
252	1	0.17238	-107.15	-94.423	-1.9058	552.65	-1.6641e-003	0.37258	462.27	111.28	-0.15212	
253	1	0.17325	-88.849	-90.873	-1.9063	552.96	-2.0308e-003	0.37212	-45.486	74.385	-0.15212	
254	1	0.17412	-77.471	-85.923	-1.9068	555.01	-2.3657e-003	0.37159	-27.113	21.686	-0.15214	
255	1	0.17498	-86.066	-82.144	-1.9074	557.37	-2.7237e-003	0.371	-41.942	32.913	-0.15218	
256	1	0.17583	-84.895	-79.746	-1.908		-3.1085e-003	0.37036	-41.29	106.5	-0.15222	
257	1	0.17583				560.3						
258	1	0.17667	-68.415	-78.748	-1.9087	562.04	-3.4741e-003	0.36966	571.53	153.19	-0.15228	
259	1	0.17751	-83.304	-79.249	-1.9094	565.09	-3.6815e-003	0.36889	-43.422	110.35	-0.15245	
260	1	0.17833	-83.186	-79.686	-1.9102	567.92	-3.9143e-003	0.36807	-40.107	24.336	-0.15261	
261	1	0.17915	-74.642	-78.348	-1.9111	571.07	-4.1664e-003	0.3672	-19.279	-25.58	-0.15279	
262	1	0.17997	-79.988	-75.11	-1.9119	574.91	-4.3544e-003	0.36628	-41.914	-14.91	-0.15302	
263	1	0.18078	-70.399	-71.207	-1.9129	579.24	-4.5076e-003	0.36531	-14.344	31.457	-0.15328	
264	1	0.18159	-63.68	-68.774	-1.9138	583.31	-4.6636e-003	0.36429	237.25	68.445	-0.15356	
265	1	0.1824	-69.424	-69.094	-1.9149	587.89	-4.7633e-003	0.36322	-12.329	71.126	-0.15389	
266	1	0.18321	-73.071	-71.057	-1.916	591.42	-4.8468e-003	0.36209	34.725	56.415	-0.15425	
267	1	0.18402	-72.191	-72.484	-1.9171		-4.8998e-003	0.36091	66.065	46.944	-0.15465	
268	1	0.18402				596.28						
269	1	0.18483	-74.87	-72.119	-1.9183	601.25	-4.9217e-003	0.35968	41.673	44.6	-0.15509	
270	1	0.18564	-68.655	-70.211	-1.9195	606.09	-4.9134e-003	0.35839	42.775	44.794	-0.15557	
271	1	0.18646	-66.861	-67.951	-1.9208	611.02	-4.8728e-003	0.35704	48.165	45.882	-0.15609	
272	1	0.18728	-65.771	-66.206	-1.9221	616.18	-4.7992e-003	0.35564	46.106	46.585	-0.15665	
273	1	0.1881	-65.092	-64.777	-1.9235	621.89	-4.6926e-003	0.35418	44.065	45.562	-0.15726	
274	1	0.18893	-63.771	-62.867	-1.9249	626.21	-4.5517e-003	0.35266	46.288	41.731	-0.15791	
275	1	0.18976	-62.432	-60.145	-1.9264	624.94	-4.3747e-003	0.35108	45.127	35.785	-0.15861	
276	1	0.1906	-52.678	-57.291	-1.9279	613.63	-4.1617e-003	0.34945	8.692	31.713	-0.15935	
277	1	0.19144	-58.206	-55.192	-1.9295	603.14	-3.9207e-003	0.34776	46.596	32.972	-0.16012	
278	1	0.19229	-52.53	-54.067	-1.9312	593.45	-3.6454e-003	0.346	34.156	38.693	-0.16092	
279	1	0.19315	-53.366	-53.709	-1.9329	584.99	-3.3376e-003	0.34419	46.432	46.231	-0.16176	
280	1	0.19401	-55.107	-53.745	-1.9347	575.32	-2.9901e-003	0.34231	55.773	53.618	-0.16265	
281	1	0.19488	-53.928	-53.831	-1.9365	565.79	-2.5996e-003	0.34037	58.181	59.278	-0.16358	
282	1	0.19576	-52.294	-53.998	-1.9384	555.71	-2.1651e-003	0.33836	60.633	61.96	-0.16457	
283	1	0.19665	-53.763	-54.132	-1.9403	552.2	-1.6857e-003	0.33629	63.401	60.404	-0.16561	
284	1	0.19754	-56.758	-53.499	-1.9423	550.73	-1.1676e-003	0.33416	55.557	53.696	-0.16669	
285	1	0.19844	-50.365	-51.626	-1.9444	546.51	-6.1137e-004	0.33195	42.493	42.681	-0.16782	
286	1	0.19934	-49.668	-49.152	-1.9465	543.01	-2.1822e-005	0.32969	44.446	31.397	-0.16898	
287	1	0.20026	-43.919	-47.089	-1.9486	549.59	6.0088e-004	0.32736	-5.6281	26.623	-0.17019	
288	1	0.20117	-46.603	-45.491	-1.9508	555.78	1.2443e-003	0.32498	40.684	31.367	-0.17142	
289	1	0.20209	-44.975	-43.279	-1.9531	561.55	1.9104e-003	0.32254	35.536	38.594	-0.17269	
290	1	0.20302	-43.184	-39.815	-1.9554	564.97	2.5895e-003	0.32007	63.295	36.969	-0.17398	
291	1	0.20394	-31.774	-36.362	-1.9577	569.37	3.2972e-003	0.31756	22.507	23.656	-0.17531	
292	1	0.20487	-32.39	-34.865	-1.9601	573.73	4.0122e-003	0.31501	-14.765	7.7894	-0.17665	
293	1	0.20579	-38.314	-35.455	-1.9625	578.38	4.725e-003	0.31244	0.65487	-0.8721	-0.17802	
294	1	0.20671	-36.499	-36.537	-1.9649	583.94	5.4369e-003	0.30983	4.753	-1.9994	-0.1794	
295	1	0.20764	-39.389	-36.975	-1.9674	588.75	6.1459e-003	0.3072	-4.3869	-0.76803	-0.1808	
296	1	0.20856	-34.334	-37.098	-1.9698	593.96	6.857e-003	0.30453	1.8886	-1.1697	-0.18221	
297	1	0.20948	-36.966	-37.734	-1.9724	599.76	7.5635e-003	0.30184	-5.8974	-5.4538	-0.18363	
298	1	0.2104	-37.071	-38.629	-1.9749	604.58	8.2592e-003	0.29913	-5.4038	-14.216	-0.18506	
299	1	0.21131	-44.562	-38.29	-1.9774	608.64	8.9446e-003	0.29639	-37.717	-25.354	-0.1865	
300	1	0.21223	-33.93	-35.964	-1.98	612.44	9.6072e-003	0.29363	-20.957	-35.008	-0.18795	
301	1	0.21314	-30.777	-32.809	-1.9826	616.63	1.0244e-002	0.29086	-62.874	-39.894	-0.18939	
302	1	0.21405	-30.02	-30.263	-1.9852	620.64	1.0836e-002	0.28806	-24.94	-39.848	-0.19083	
303	1	0.21495	-29.478	-28.452	-1.9878	624.15	1.1398e-002	0.28525	-37.354	-37.879	-0.19227	
304	1	0.21586	-27.289	-26.841	-1.9905	627.65	1.1924e-002	0.28243	-40.167	-36.093	-0.1937	
305	1	0.21677	-24.544	-25.288	-1.9932	630.94	1.2414e-002	0.27959	-32.128	-34.207	-0.19512	
306	1	0.21768	-23.701	-23.962	-1.9959	633.76	1.2872e-002	0.27673	-33.769	-32.015	-0.19654	
307	1	0.21859	-22.859	-22.786	-1.9986	634.39	1.33e-002	0.27385	-28.131	-30.096	-0.19795	
308	1	0.2195	-22.011	-21.387	-2.0013	636.04	1.3699e-002	0.27095	-30.463	-29.014	-0.19936	
309	1	0.22041	-19.227	-19.474	-2.0041	638.05	1.407e-002	0.26804	-28.745	-29.195	-0.20077	
310	1	0.22132	-18.095	-17.108	-2.0069	639.88	1.4413e-002	0.26512	-29.844	-31.028	-0.20217	
311	1	0.22222	-14.162	-14.766	-2.0096	640.17	1.4725e-002	0.26219	-32.017	-34.345	-0.20355	
312	1	0.22313	-11.827	-13.1	-2.0124	640.2	1.5003e-002	0.25928	-44.035	-37.976	-0.20492	
313	1	0.22403	-11.698	-12.24	-2.0152	639.93	1.5238e-002	0.25637	-36.579	-40.83	-0.20627	
314	1	0.22492	-13.091	-11.423	-2.018		1.5438e-002	0.25347	-40.719	-42.479	-0.20761	
315	1	0.22492				639.9						
316	1	0.22581	-11.301	-9.8106	-2.0207	639.7	1.5601e-002	0.25059	-50.793	-42.294	-0.20893	
317	1	0.22668	-5.4395	-7.5424	-2.0235	638.9	1.5723e-002	0.24773	-33.721	-40.209	-0.21023	
318	1	0.22756	-4.6275	-5.3159	-2.0262	636.18	1.5816e-002	0.24489	-37.116	-37.415	-0.21151	
319	1	0.22843	-5.1341	-3.2784	-2.0289	634.02	1.5879e-002	0.24206	-39.345	-34.795	-0.21278	
320	1	0.22929	-0.35623	-1.1619	-2.0316	631.59	1.5912e-002	0.23925	-27.334	-32.632	-0.21402	
321	1	0.23015	0.93384	1.0088	-2.0343	629.79	1.5923e-002	0.23646	-31.684	-31.119	-0.21525	
322	1	0.231	3.6676	3.0596	-2.037	626.38	1.5911e-002	0.23369	-31.556	-29.547	-0.21645	
323	1	0.23185	6.5499	5.2515	-2.0396	623.28	1.5878e-002	0.23095	-22.162	-26.33	-0.21763	
324	1	0.23269	11.098	8.9239	-2.0423	619.4	1.583e-002	0.22824	-19.945	-19.233	-0.21878	
325	1	0.23353	10.575	16.615	-2.0449	615.7	1.5765e-002	0.22556	-17.208	-5.8175	-0.2199	
326	1	0.23436	6.7101	28.34	-2.0474	612.47	1.5693e-002	0.2229	9.4587	12.753	-0.22101	
327	1	0.23519	80.256	37.559	-2.05	607.67	1.5625e-002	0.22026	47.892	29.529	-0.2221	
328	1	0.23602	18.792	37.736	-2.0526	603.19	1.5563e-002	0.21765	20.611	36.743	-0.22317	
329	1	0.23684	37.379	31.143	-2.0551	599.16	1.5501e-002	0.21504	64.433	31.668	-0.22423	
330	1	0.23767	19.575	25.184	-2.0576	594.69	1.5468e-002	0.21246	-4.6632	19.125	-0.22524	
331	1	0.23849				590.08						
332	1	0.23849	22.132	25.277	-2.0601		1.545e-002	0.2099	5.0207	8.7577	-0.22623	
333	1	0.23931	22.187	32.139	-2.0626	584.83	1.5448e-002	0.20737	6.4103	6.2278	-0.22717	
334	1	0.24013	55.111	40.819	-2.065	577.59	1.5462e-002	0.20487	16.464	9.937	-0.22807	
335	1	0.24095	49.702	44.876	-2.0675	569.1	1.5495e-002	0.2024	13.208	16.866	-0.22893	
336	1	0.24177	37.805	43.18	-2.0699	561.36	1.5543e-002	0.19996	9.0934	24.561	-0.22975	
337	1	0.24259	35.866	39.389	-2.0722	554.	1.5611e-002	0.19754	67.324	28.793	-0.23052	
338	1	0.24342	40.11	36.32	-2.0746	547.11	1.5721e-002	0.19515	-0.79943	27.65	-0.23126	
339	1	0.24424	35.895	34.778	-2.0769	540.78	1.5853e-002	0.19279	32.561	24.799	-0.23194	
340	1	0.24506				535.55						
341	1	0.24506	22.971	35.15	-2.0792		1.6015e-002	0.19045	10.867	22.707	-0.23256	
342	1	0.24589	44.839	35.825	-2.0814	529.62	1.6197e-002	0.18814	35.041	18.291	-0.23314	
343	1	0.24671	45.72	33.632	-2.0837	523.33	1.6404e-002	0.18586	26.634	9.9001	-0.23367	
344	1	0.24754	15.668	29.258	-2.0859	517.94	1.6625e-002	0.18361	-35.525	4.136	-0.23414	
345	1	0.24837	26.983	27.298	-2.0881	512.29	1.6863e-002	0.18138	27.399	9.031	-0.23457	
346	1	0.2492	30.867	30.041	-2.0902	508.05	1.7125e-002	0.17917	16.89	24.355	-0.23495	
347	1	0.25										
348	N/A	0.25004	27.93	35.266	-2.0924	503.59	1.7401e-002	0.17698	17.405	41.83	-0.2353	
