	Steps	Time [s]	[A] Acceleration Y on Body-1 - 1 Node - Tip [m/s²]	[B] Acceleration Y on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[C] Position Y on Body-1 - 1 Node-Tip [m]	[D] Kinetic Energy on Body-1-Flare-1 - 2 Bodies [J]	[E] Position Z on Body-1 - 1 Node-Tip [m]	[F] Position Y on Body-1 - 1 Node-Tail [m]	[G] Acceleration Z on Body-1 - 1 Node - Tip [m/s²]	[H] Acceleration Z on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[I] Position Z on Body-1 - 1 Node-Tail [m]	
247	1	0.10579	391.97	362.55	-1.9401	88.782	1.6842e-002	0.32788	264.8	307.85	-0.23688	
248	1	0.10624	339.35	341.86	-1.9394	100.85	1.7228e-002	0.32851	111.08	319.2	-0.23699	
249	1	0.10669	246.55	314.96	-1.9387	112.25	1.7582e-002	0.32918	617.3	331.18	-0.23708	
250	1	0.10713	301.54	284.69	-1.9379	125.52	1.7941e-002	0.32989	414.28	327.88	-0.23716	
251	1	0.10757	282.98	251.	-1.9371	138.22	1.8291e-002	0.33065	283.93	305.04	-0.23722	
252	1	0.10802	266.1	213.86	-1.9362	150.86	1.862e-002	0.33144	188.77	271.25	-0.23727	
253	1	0.10846	164.33	177.13	-1.9354	163.05	1.894e-002	0.33228	170.89	236.21	-0.23732	
254	1	0.10891	78.62	148.03	-1.9344	174.84	1.9257e-002	0.33315	348.22	203.5	-0.23735	
255	1	0.10935	101.32	132.35	-1.9335	189.	1.9564e-002	0.33405	148.66	174.83	-0.23736	
256	1	0.1098	95.72	130.12	-1.9325	202.38	1.9857e-002	0.335	89.322	155.44	-0.23736	
257	1	0.11025	163.88	135.57	-1.9315	214.35	2.0149e-002	0.33598	48.138	150.46	-0.23736	
258	1	0.1107	157.82	140.19	-1.9305		2.0411e-002	0.33701	193.2	157.74	-0.23736	
259	1	0.1107				228.8						
260	1	0.11114	174.54	136.61	-1.9294	240.1	2.0649e-002	0.33806	136.02	167.18	-0.23733	
261	1	0.11159	204.79	121.62	-1.9283	251.92	2.088e-002	0.33914	390.62	167.07	-0.23731	
262	1	0.11204	53.233	98.149	-1.9272	261.55	2.1099e-002	0.34025	107.63	152.7	-0.23728	
263	1	0.11249	27.342	73.552	-1.926	269.2	2.1306e-002	0.34137	78.794	129.55	-0.23724	
264	1	0.11294	41.002	54.205	-1.9249	276.39	2.15e-002	0.34251	78.009	106.68	-0.2372	
265	1	0.11339	46.265	42.271	-1.9237	283.31	2.1681e-002	0.34367	99.417	89.541	-0.23715	
266	1	0.11384	28.223	36.899	-1.9225	290.16	2.1847e-002	0.34485	58.487	79.539	-0.23709	
267	1	0.1143	36.251	36.145	-1.9213	297.01	2.1999e-002	0.34604	56.046	75.992	-0.23703	
268	1	0.11475	42.03	37.622	-1.9201	304.17	2.2139e-002	0.34725	83.636	76.341	-0.23696	
269	1	0.1152	34.929	38.779	-1.9188	310.55	2.2269e-002	0.34848	71.649	76.336	-0.23687	
270	1	0.11566	78.964	37.507	-1.9176	317.86	2.2389e-002	0.34972	136.45	71.615	-0.23679	
271	1	0.11612	29.917	33.266	-1.9163	325.17	2.2493e-002	0.35099	73.697	60.351	-0.23669	
272	1	0.11658	2.7341	27.506	-1.915	331.2	2.259e-002	0.35227	13.494	44.708	-0.23657	
273	1	0.11704	21.778	22.105	-1.9137	336.76	2.2678e-002	0.35356	8.4975	28.741	-0.23646	
274	1	0.1175	19.965	17.743	-1.9124	343.51	2.2753e-002	0.35487	-7.2775e-002	14.86	-0.23634	
275	1	0.11796	19.942	14.205	-1.9111	350.39	2.2814e-002	0.35619	30.008	2.8243	-0.23622	
276	1	0.11842	4.8585	11.313	-1.9098	356.18	2.2862e-002	0.35754	-18.901	-8.6379	-0.23609	
277	1	0.11889	11.25	9.0838	-1.9084	361.92	2.2896e-002	0.3589	-7.8289	-20.255	-0.23596	
278	1	0.11936				368.12						
279	1	0.11936	9.1663	7.5001	-1.907		2.2919e-002	0.36028	-22.025	-31.839	-0.23583	
280	1	0.11984	3.0118	6.5064	-1.9057	374.3	2.2929e-002	0.36168	-58.824	-42.368	-0.2357	
281	1	0.12031	10.847	6.0769	-1.9042	380.61	2.2925e-002	0.3631	-28.695	-50.283	-0.23556	
282	1	0.12079	4.8237	6.2411	-1.9028	387.04	2.2909e-002	0.36453	-80.325	-53.892	-0.23543	
283	1	0.12126	0.91296	7.0732	-1.9014	393.01	2.288e-002	0.36596	-81.889	-52.126	-0.23529	
284	1	0.12173	5.5572	8.4431	-1.9	398.93	2.2836e-002	0.3674	-50.818	-46.035	-0.23515	
285	1	0.1222	15.097	9.7808	-1.8985	405.04	2.278e-002	0.36885	-11.839	-39.209	-0.23502	
286	1	0.12268	17.383	10.366	-1.8971	411.04	2.2711e-002	0.37031	-3.5839	-35.567	-0.23488	
287	1	0.12315	9.3459	9.8933	-1.8956	416.56	2.2627e-002	0.37178	-42.144	-36.653	-0.23473	
288	1	0.12362	5.8086	8.6132	-1.8942	422.15	2.2524e-002	0.37326	-56.629	-41.421	-0.23458	
289	1	0.12409	10.901	7.0023	-1.8927	427.92	2.2404e-002	0.37475	-42.606	-48.156	-0.23442	
290	1	0.12456	4.8044	5.5661	-1.8913	433.53	2.227e-002	0.37624	-43.035	-55.606	-0.23425	
291	1	0.12503	-1.5866	4.8312	-1.8898	438.73	2.2124e-002	0.37774	-85.726	-62.58	-0.23409	
292	1	0.1255	3.9599	5.1386	-1.8883	443.75	2.1959e-002	0.37925	-72.546	-68.031	-0.23392	
293	1	0.12597	6.0531	6.4027	-1.8868	448.72	2.1775e-002	0.38075	-58.095	-71.785	-0.23376	
294	1	0.12643	7.9312	8.187	-1.8854	453.74	2.157e-002	0.38226	-74.03	-74.191	-0.23359	
295	1	0.12689	9.1552	9.9053	-1.8839	458.76	2.1346e-002	0.38376	-72.453	-75.155	-0.23341	
296	1	0.12735	19.548	10.986	-1.8824	463.84	2.1105e-002	0.38526	-86.291	-74.083	-0.23322	
297	1	0.1278	12.017	11.148	-1.881	469.94	2.0847e-002	0.38676	-68.058	-70.542	-0.23303	
298	1	0.12826	7.0766	10.593	-1.8795	475.01	2.0571e-002	0.38827	-79.657	-64.77	-0.23284	
299	1	0.12871	9.1232	9.7604	-1.8781	479.73	2.0278e-002	0.38977	-49.687	-57.827	-0.23264	
300	1	0.12916	9.9762	8.9832	-1.8766	484.31	1.9973e-002	0.39128	-36.593	-51.22	-0.23244	
301	1	0.1296	6.2926	8.4436	-1.8752	488.68	1.9657e-002	0.39278	-53.402	-46.025	-0.23224	
302	1	0.13005	9.1205	8.2454	-1.8737	492.76	1.9328e-002	0.39429	-37.23	-42.509	-0.23203	
303	1	0.13049	8.579	8.4333	-1.8722	496.81	1.899e-002	0.39579	-35.153	-40.45	-0.23182	
304	1	0.13094	6.2728	9.0066	-1.8708		1.8643e-002	0.3973	-52.244	-39.377	-0.2316	
305	1	0.13094				500.81						
306	1	0.13137	11.066	9.8899	-1.8694	504.7	1.8287e-002	0.3988	-41.967	-38.908	-0.23138	
307	1	0.13181	14.024	10.936	-1.8679	508.68	1.7924e-002	0.4003	-31.436	-39.213	-0.23116	
308	1	0.13225	14.166	12.104	-1.8665	512.71	1.7554e-002	0.4018	-33.697	-40.723	-0.23093	
309	1	0.13268	12.876	13.634	-1.865	516.69	1.7177e-002	0.4033	-39.741	-43.341	-0.2307	
310	1	0.13311	16.793	16.	-1.8636	520.45	1.6792e-002	0.4048	-70.095	-46.359	-0.23046	
311	1	0.13354	3.9667	19.621	-1.8622	524.12	1.6396e-002	0.4063	-37.972	-49.331	-0.23022	
312	1	0.13397	14.29	24.228	-1.8607	529.39	1.5989e-002	0.4078	-90.749	-52.943	-0.22997	
313	1	0.1344	33.439	28.294	-1.8593	536.89	1.5563e-002	0.4093	78.97	-58.251	-0.22971	
314	1	0.13483	76.368	29.75	-1.8579	540.64	1.5139e-002	0.41081	-215.42	-64.389	-0.22943	
315	1	0.13525	1.4062	27.879	-1.8564	548.82	1.4696e-002	0.41233	-57.988	-69.582	-0.22915	
316	1	0.13568	23.741	23.807	-1.855	556.12	1.4237e-002	0.41385	-3.4072	-74.823	-0.22884	
317	1	0.1361	21.674	19.007	-1.8535	563.33	1.3764e-002	0.41538	-91.644	-82.312	-0.22853	
318	1	0.13652	8.3306	14.406	-1.8521	570.2	1.3275e-002	0.4169	-101.78	-91.493	-0.2282	
319	1	0.13695	9.5553	10.57	-1.8506	576.67	1.2772e-002	0.41843	-103.88	-99.852	-0.22785	
320	1	0.13736	8.1172	7.7678	-1.8492	582.59	1.2253e-002	0.41997	-105.49	-105.31	-0.2275	
321	1	0.13778	4.806	5.9969	-1.8478	588.32	1.1718e-002	0.4215	-132.67	-106.82	-0.22712	
322	1	0.1382	0.81543	5.0824	-1.8463	593.85	1.1162e-002	0.42303	-108.39	-104.64	-0.22673	
323	1	0.13861	14.14	4.7062	-1.8449	599.24	1.0587e-002	0.42457	-78.793	-100.58	-0.22633	
324	1	0.13903	-2.7674	4.5539	-1.8434	604.24	9.9998e-003	0.42611	-88.478	-96.776	-0.22591	
325	1	0.13944	6.7449	4.4252	-1.842	607.82	9.398e-003	0.42764	-104.45	-94.199	-0.22548	
326	1	0.13985	6.0856	4.127	-1.8406	611.19	8.779e-003	0.42916	-79.559	-92.791	-0.22503	
327	1	0.14025				613.29						
328	1	0.14025	7.8918	3.5292	-1.8392		8.1483e-003	0.43068	-102.42	-92.126	-0.22456	
329	1	0.14066	0.34535	2.788	-1.8378	615.78	7.506e-003	0.4322	-53.984	-91.354	-0.22408	
330	1	0.14106	-16.535	2.1386	-1.8364	618.12	6.8521e-003	0.43372	-88.972	-88.328	-0.22358	
331	1	0.14146	5.5167	1.1612	-1.8349	620.66	6.1819e-003	0.43524	-116.43	-79.337	-0.22304	
332	1	0.14187	15.129	-1.3973	-1.8335	624.19	5.4947e-003	0.43678	-103.81	-61.228	-0.22249	
333	1	0.14227	31.585	-6.2617	-1.8321	628.13	4.7922e-003	0.43832	-73.065	-34.802	-0.22192	
334	1	0.14268	2.8028	-11.525	-1.8307	631.67	4.0764e-003	0.43988	123.44	-5.1461	-0.22133	
335	1	0.14309	-63.193	-12.247	-1.8292	629.02	3.3643e-003	0.44144	20.051	23.395	-0.22072	
336	1	0.1435	-47.584	-3.4275	-1.8278	624.96	2.6532e-003	0.443	-0.34796	51.572	-0.22009	
337	1	0.14391	-50.419	15.412	-1.8264	620.83	1.9391e-003	0.44455	-3.9149e-002	81.798	-0.21944	
338	1	0.14432	-59.971	36.619	-1.8249	616.3	1.2208e-003	0.44611	-0.37239	110.16	-0.21877	
339	1	0.14473	447.31	46.475	-1.8235	624.78	5.1351e-004	0.44768	526.83	125.31	-0.21809	
340	1	0.14515	-52.107	37.514	-1.822	648.98	-2.4179e-004	0.44931	40.466	120.76	-0.21738	
341	1	0.14558	-40.853	17.604	-1.8205	644.8	-1.0385e-003	0.45095	-25.808	104.32	-0.21663	
342	1	0.146	-43.894	1.4963	-1.819	641.11	-1.8465e-003	0.4526	-15.524	87.676	-0.21586	
343	1	0.14644	-102.55	-1.9494	-1.8175	637.32	-2.6617e-003	0.45426	44.023	71.154	-0.21507	
344	1	0.14687	96.203	7.05	-1.8159	639.37	-3.4676e-003	0.45591	315.02	44.507	-0.21428	
345	1	0.14731	-44.398	22.746	-1.8144	635.64	-4.2453e-003	0.45758	1.6111	1.2525	-0.21347	
346	1	0.14774	55.169	37.754	-1.8129	632.09	-5.0196e-003	0.45925	229.13	-48.223	-0.21267	
347	1	0.14818	175.62	45.218	-1.8113	642.11	-5.7713e-003	0.46092	-851.36	-79.608	-0.21186	
348	1	0.14862	2.3424	42.344	-1.8098	646.57	-6.5641e-003	0.46261	122.19	-78.085	-0.21102	
349	1	0.14906	24.34	32.493	-1.8082	645.12	-7.3327e-003	0.46429	113.48	-54.307	-0.21019	
350	1	0.14949	0.67742	21.478	-1.8067	642.81	-8.0794e-003	0.46597	-11.841	-28.118	-0.20937	
351	1	0.14993	0.3977	13.37	-1.8051	641.95	-8.8367e-003	0.46765	8.1039	-8.2063	-0.20853	
352	1	0.15037	-19.096	9.4618	-1.8036	640.75	-9.6163e-003	0.46934	-5.5794	6.9392	-0.20767	
353	1	0.15082	51.781	8.6522	-1.802	642.7	-1.0407e-002	0.47107	-44.68	20.976	-0.20677	
354	1	0.15128	10.242	9.1346	-1.8004	641.37	-1.1196e-002	0.47283	114.99	35.795	-0.20585	
355	1	0.15174	-14.637	10.213	-1.7987	640.24	-1.1971e-002	0.47459	-41.276	51.256	-0.20492	
356	1	0.15219	17.409	11.758	-1.7971	639.76	-1.2744e-002	0.47635	92.916	65.791	-0.20399	
357	1	0.15265	15.621	12.88	-1.7955	640.58	-1.3503e-002	0.47811	117.96	76.295	-0.20305	
358	1	0.15311	20.174	12.236	-1.7938	641.39	-1.4249e-002	0.47988	86.432	80.112	-0.20208	
359	1	0.15357	17.067	9.0212	-1.7922	641.68	-1.4972e-002	0.48165	76.284	77.481	-0.20113	
360	1	0.15403	13.296	3.4921	-1.7905	641.8	-1.5674e-002	0.48341	77.277	70.968	-0.20018	
361	1	0.15449	-4.5861	-2.8944	-1.7889	641.19	-1.6359e-002	0.48517	13.933	63.492	-0.19922	
362	1	0.15494	-37.056	-8.0511	-1.7873	639.83	-1.7033e-002	0.48693	88.079	56.703	-0.19825	
363	1	0.1554	-8.8792	-10.66	-1.7857	637.87	-1.7685e-002	0.48867	61.025	50.874	-0.19727	
364	1	0.15585	-11.05	-11.04	-1.784	636.96	-1.8324e-002	0.4904	0.74236	46.193	-0.1963	
365	1	0.1563	-4.791	-10.521	-1.7824	635.42	-1.8966e-002	0.49213	49.809	42.474	-0.19531	
366	1	0.15675	-6.8558	-10.387	-1.7808	634.36	-1.9607e-002	0.49387	57.807	38.016	-0.19431	
367	1	0.15721	0.48793	-11.304	-1.7792	633.21	-2.0238e-002	0.49561	84.588	31.169	-0.1933	
368	1	0.15767	-19.678	-13.092	-1.7776	631.79	-2.086e-002	0.49735	-8.8901	23.12	-0.19228	
369	1	0.15812	-15.658	-14.938	-1.7759	630.35	-2.1476e-002	0.49909	0.45815	17.67	-0.19125	
370	1	0.15858	-21.041	-15.995	-1.7743	628.93	-2.2085e-002	0.50082	-8.2917	18.081	-0.19021	
371	1	0.15904	-19.439	-15.843	-1.7727	627.29	-2.2692e-002	0.50255	26.872	24.809	-0.18916	
372	1	0.15949	-13.781	-14.591	-1.7711	625.44	-2.3292e-002	0.50428	33.219	35.778	-0.1881	
373	1	0.15995	-9.6956	-12.715	-1.7695	623.96	-2.3889e-002	0.50601	33.048	47.565	-0.18703	
374	1	0.16041	-30.153	-10.902	-1.7679	621.92	-2.4482e-002	0.50774	45.546	55.732	-0.18594	
375	1	0.16087	20.153	-10.132	-1.7663	620.34	-2.5071e-002	0.50948	162.97	55.554	-0.18484	
376	1	0.16134	-13.095	-11.219	-1.7646	619.06	-2.5646e-002	0.51122	37.759	45.305	-0.18374	
377	1	0.1618	-9.5772	-13.93	-1.763	617.28	-2.6217e-002	0.51295	39.797	28.948	-0.18262	
378	1	0.16227	-27.921	-17.065	-1.7614	615.57	-2.6786e-002	0.51468	-78.416	13.695	-0.1815	
379	1	0.16273	-26.05	-19.434	-1.7598	613.63	-2.7366e-002	0.51641	14.329	4.5975	-0.18035	
380	1	0.1632	-17.498	-20.576	-1.7581	611.4	-2.7948e-002	0.51816	-14.598	1.7737	-0.17919	
381	1	0.16367	-20.109	-20.685	-1.7565	609.51	-2.8534e-002	0.5199	54.547	2.2231	-0.17801	
382	1	0.16415	-23.067	-20.154	-1.7549	607.29	-2.9116e-002	0.52165	-11.127	3.3782	-0.17681	
383	1	0.16463	-17.223	-19.376	-1.7532	605.52	-2.9703e-002	0.52341	-12.867	4.4967	-0.17559	
384	1	0.16511	-14.614	-18.738	-1.7516	603.49	-3.0296e-002	0.52517	28.6	5.4308	-0.17435	
385	1	0.16559	-16.779	-18.429	-1.7499	601.57	-3.0886e-002	0.52692	2.5994	5.8291	-0.1731	
386	1	0.16607				599.35						
387	1	0.16607	-22.039	-18.303	-1.7483		-3.1476e-002	0.52868	-5.8522	5.6459	-0.17184	
388	1	0.16655	-19.189	-18.092	-1.7466	597.01	-3.2069e-002	0.53043	16.199	5.046	-0.17057	
389	1	0.16703	-17.381	-17.683	-1.745	594.87	-3.2661e-002	0.53218	8.063	4.0929	-0.16928	
390	1	0.16752	-17.232	-17.153	-1.7434	592.89	-3.3251e-002	0.53392	-2.2992	3.1311	-0.16798	
391	1	0.168	-15.418	-16.63	-1.7417	593.44	-3.3827e-002	0.53565	1.8672	2.8468	-0.16669	
392	1	0.16848	-15.305	-16.191	-1.7401	591.76	-3.439e-002	0.53737	-6.1948	3.7327	-0.1654	
393	1	0.16895	-18.036	-15.824	-1.7385	590.08	-3.4954e-002	0.53908	-29.899	5.2977	-0.1641	
394	1	0.16943	-13.967	-15.493	-1.7369		-3.5523e-002	0.54079	84.598	5.7447	-0.16279	
395	1	0.16943				588.09						
396	1	0.16991	-16.561	-15.197	-1.7353	586.27	-3.6083e-002	0.54248	-22.295	3.6517	-0.16148	
397	1	0.17038	-15.068	-14.98	-1.7337	584.33	-3.6642e-002	0.54418	-14.007	-0.35715	-0.16017	
398	1	0.17086	-14.596	-14.929	-1.7321	582.67	-3.7201e-002	0.54586	-8.2952	-4.9925	-0.15885	
399	1	0.17133	-10.274	-15.111	-1.7305	581.07	-3.7759e-002	0.54753	18.964	-9.8757	-0.15753	
400	1	0.1718	-18.73	-15.433	-1.7289	579.69	-3.8312e-002	0.54919	-22.876	-14.561	-0.1562	
401	1	0.17227	-18.396	-15.659	-1.7274	578.13	-3.8868e-002	0.55084	-39.628	-17.695	-0.15487	
402	1	0.17274	-14.452	-15.65	-1.7258	576.35	-3.9433e-002	0.55249	-14.471	-18.142	-0.15353	
403	1	0.17321	-16.513	-15.476	-1.7242	574.23	-3.9996e-002	0.55412	-23.686	-16.055	-0.15218	
404	1	0.17368	-13.67	-15.305	-1.7227	572.54	-4.056e-002	0.55576	-9.7925	-12.601	-0.15083	
405	1	0.17414	-13.173	-15.258	-1.7211	570.74	-4.1124e-002	0.55738	-6.2513	-9.3348	-0.14948	
406	1	0.17461	-17.778	-15.331	-1.7196	569.29	-4.1684e-002	0.55899	24.137	-7.4716	-0.14813	
407	1	0.17507	-17.085	-15.451	-1.7181	567.54	-4.2242e-002	0.56059	-32.891	-7.0026	-0.14678	
408	1	0.17554	-11.663	-15.621	-1.7166	566.06	-4.2801e-002	0.56219	-0.19676	-6.8418	-0.14543	
409	1	0.176	-17.	-15.87	-1.7151	564.37	-4.3358e-002	0.56377	-17.973	-6.0154	-0.14408	
410	1	0.17646	-16.786	-16.133	-1.7136	562.41	-4.3917e-002	0.56535	-11.26	-4.415	-0.14272	
411	1	0.17692	-13.945	-16.271	-1.7121	560.67	-4.4475e-002	0.56692	22.531	-2.6639	-0.14136	
412	1	0.17738	-19.117	-16.129	-1.7106	559.27	-4.5029e-002	0.56847	-11.791	-1.3046	-0.13999	
413	1	0.17783	-17.84	-15.59	-1.7091	557.52	-4.5584e-002	0.57002	-4.2607	-0.22277	-0.13863	
414	1	0.17828	-12.395	-14.699	-1.7076	555.93	-4.6138e-002	0.57156	11.293	0.94796	-0.13726	
415	1	0.17874	-13.382	-13.635	-1.7062	554.45	-4.6687e-002	0.57308	-1.3683	2.5388	-0.1359	
416	1	0.17919	-14.24	-12.566	-1.7047	553.	-4.7235e-002	0.57459	-10.339	4.9263	-0.13454	
417	1	0.17963	-10.003	-11.626	-1.7033	551.56	-4.778e-002	0.5761	14.219	8.0774	-0.13317	
418	1	0.18008	-10.161	-10.943	-1.7018	550.17	-4.832e-002	0.57759	21.587	11.34	-0.13181	
419	1	0.18052	-10.577	-10.581	-1.7004	549.	-4.8854e-002	0.57906	14.792	14.195	-0.13046	
420	1	0.18096	-10.713	-10.512	-1.699	547.65	-4.9383e-002	0.58053	18.383	16.871	-0.1291	
421	1	0.18145	-10.759	-10.667	-1.6975	546.2	-4.9962e-002	0.58214	13.008	20.091	-0.12761	
422	1	0.18195	-9.7883	-10.975	-1.6959		-5.0558e-002	0.5838	10.243	24.371	-0.12606	
423	1	0.18195				544.75						
424	1	0.18245	-10.465	-11.321	-1.6943	543.02	-5.1149e-002	0.58545	6.6434	29.081	-0.12451	
425	1	0.18295	-15.175	-11.527	-1.6927	541.21	-5.1732e-002	0.5871	95.291	32.211	-0.12297	
426	1	0.18344	-10.864	-11.458	-1.6911	539.55	-5.23e-002	0.58873	26.537	32.234	-0.12142	
427	1	0.18394	-10.998	-11.127	-1.6895	537.63	-5.2858e-002	0.59036	10.685	29.944	-0.11988	
428	1	0.18444	-10.233	-10.637	-1.6879	536.06	-5.3407e-002	0.59197	22.136	27.269	-0.11835	
429	1	0.18493	-9.3201	-10.074	-1.6864	534.58	-5.395e-002	0.59358	19.285	25.122	-0.11681	
430	1	0.18542	-11.303	-9.4764	-1.6848	532.88	-5.4486e-002	0.59518	45.434	23.27	-0.11528	
431	1	0.18591	-8.7148	-8.8923	-1.6833	531.42	-5.5012e-002	0.59677	6.6413	21.473	-0.11375	
432	1	0.18641	-7.2855	-8.4254	-1.6817	530.02	-5.5538e-002	0.59837	12.068	19.861	-0.11221	
433	1	0.1869	-8.7375	-8.1945	-1.6802	528.46	-5.6058e-002	0.59996	38.9	18.397	-0.11068	
434	1	0.18739	-7.1316	-8.2715	-1.6786	527.2	-5.657e-002	0.60154	7.2636	16.93	-0.10914	
435	1	0.18789	-8.0973	-8.6627	-1.6771	525.8	-5.7079e-002	0.60312	21.291	15.745	-0.10761	
436	1	0.18838	-9.6933	-9.2973	-1.6755	523.99	-5.7581e-002	0.6047	3.0115	15.389	-0.10607	
437	1	0.18887	-10.908	-10.055	-1.674	522.56	-5.8075e-002	0.60627	4.2298	15.945	-0.10454	
438	1	0.18936	-9.76	-10.829	-1.6725	521.04	-5.8565e-002	0.60783	59.875	16.846	-0.10301	
439	1	0.18985	-11.752	-11.534	-1.6709	519.55	-5.9048e-002	0.60938	-12.273	17.8	-0.10148	
440	1	0.19034	-10.509	-12.049	-1.6694	518.1	-5.9528e-002	0.61092	3.4132	19.142	-9.9956e-002	
441	1	0.19083	-17.767	-12.229	-1.6679	516.3	-6.0004e-002	0.61246	58.016	20.753	-9.8434e-002	
442	1	0.19131	-11.196	-12.046	-1.6664	514.82	-6.0471e-002	0.61398	7.0441	22.138	-9.6916e-002	
443	1	0.1918	-10.429	-11.698	-1.6649	513.27	-6.0933e-002	0.6155	17.148	23.438	-9.5402e-002	
444	1	0.19228	-10.772	-11.479	-1.6634	511.69	-6.1389e-002	0.61701	26.351	24.986	-9.3892e-002	
445	1	0.19276	-11.526	-11.6	-1.6619	510.01	-6.1834e-002	0.61851	25.591	26.55	-9.2387e-002	
446	1	0.19324	-10.903	-12.156	-1.6605	508.41	-6.227e-002	0.62	27.762	27.544	-9.0886e-002	
447	1	0.19372	-14.548	-13.159	-1.659	506.83	-6.2697e-002	0.62149	18.167	27.234	-8.939e-002	
448	1	0.19419	-12.66	-14.573	-1.6575	505.17	-6.3115e-002	0.62296	39.021	24.654	-8.7899e-002	
449	1	0.19467	-12.665	-16.283	-1.6561	503.59	-6.3522e-002	0.62443	42.234	19.101	-8.6414e-002	
450	1	0.19514	-12.487	-17.901	-1.6546	501.84	-6.3917e-002	0.62589	38.673	11.565	-8.4931e-002	
451	1	0.19562	-37.981	-18.739	-1.6532	499.66	-6.4304e-002	0.62734	-71.845	5.2196	-8.3451e-002	
452	1	0.19609	-15.994	-18.364	-1.6518	497.7	-6.4695e-002	0.62878	-4.5496	2.7779	-8.1964e-002	
453	1	0.19656	-13.336	-17.11	-1.6503	496.08	-6.5088e-002	0.63021	36.106	3.6817	-8.0473e-002	
454	1	0.19704	-13.021	-15.708	-1.6489	494.35	-6.5474e-002	0.63164	-2.9211	5.3399	-7.8981e-002	
455	1	0.19751	-14.526	-14.65	-1.6475	492.9	-6.5858e-002	0.63306	29.377	5.9454	-7.7492e-002	
456	1	0.19798	-12.699	-14.077	-1.6461	491.3	-6.6237e-002	0.63448	-10.698	5.195	-7.6003e-002	
457	1	0.19845	-14.129	-13.921	-1.6447	489.67	-6.6615e-002	0.6359	6.223	3.5745	-7.4515e-002	
458	1	0.19892	-14.831	-14.019	-1.6432	488.07	-6.6991e-002	0.6373	12.937	1.6889	-7.3031e-002	
459	1	0.19939	-13.306	-14.186	-1.6418	486.49	-6.7365e-002	0.6387	0.97972	0.35686	-7.155e-002	
460	1	0.19986	-16.945	-14.272	-1.6405		-6.7738e-002	0.64009	-47.325	0.56428	-7.0072e-002	
461	1	0.19986				484.91						
462	1	0.20032	-12.286	-14.198	-1.6391	483.38	-6.8116e-002	0.64147	26.93	2.1453	-6.8593e-002	
463	1	0.20079	-16.738	-13.968	-1.6377	481.81	-6.8491e-002	0.64284	26.014	3.4182	-6.7116e-002	
464	1	0.20125	-11.085	-13.654	-1.6363	480.3	-6.8863e-002	0.64421	-18.674	2.9658	-6.5639e-002	
465	1	0.20172	-12.777	-13.337	-1.6349	478.74	-6.9235e-002	0.64557	24.691	0.61221	-6.4162e-002	
466	1	0.20218	-13.351	-13.017	-1.6336	477.32	-6.9606e-002	0.64693	11.245	-2.8625	-6.2685e-002	
467	1	0.20265	-15.83	-12.63	-1.6322	475.78	-6.9977e-002	0.64829	-47.481	-5.7284	-6.1209e-002	
468	1	0.20311	-10.172	-12.192	-1.6308	473.65	-7.0344e-002	0.64964	6.1918	-6.2081	-5.9734e-002	
469	1	0.20357	-12.347	-11.843	-1.6295	472.25	-7.0705e-002	0.65098	-9.0268	-3.7791	-5.826e-002	
470	1	0.20404	-8.7807	-11.725	-1.6281	470.79	-7.1065e-002	0.65232	5.9992	1.1367	-5.6787e-002	
471	1	0.2045	-12.9	-11.851	-1.6268	469.46	-7.1424e-002	0.65366	-34.573	7.6541	-5.5312e-002	
472	1	0.20496	-13.19	-12.113	-1.6254	467.77	-7.1785e-002	0.65499	64.126	13.908	-5.3833e-002	
473	1	0.20543	-11.567	-12.388	-1.6241	466.09	-7.2136e-002	0.65632	-2.4298	17.454	-5.2355e-002	
474	1	0.20589	-14.246	-12.613	-1.6227	464.52	-7.2482e-002	0.65765	70.909	16.961	-5.0878e-002	
475	1	0.20636	-12.307	-12.79	-1.6214	463.	-7.2825e-002	0.65897	-10.303	13.408	-4.9401e-002	
476	1	0.20682	-10.194	-12.949	-1.62	461.34	-7.3167e-002	0.6603	-8.007	9.592	-4.7922e-002	
477	1	0.20729	-16.406	-13.072	-1.6187	473.24	-7.3507e-002	0.66161	-21.091	7.8511	-4.6445e-002	
478	1	0.20776	-12.071	-13.097	-1.6174	471.7	-7.3847e-002	0.66293	47.466	8.2984	-4.4964e-002	
479	1	0.20822	-11.324	-12.987	-1.616	469.55	-7.4171e-002	0.66424	21.214	10.049	-4.3491e-002	
480	1	0.20869	-15.647	-12.714	-1.6147	467.9	-7.4484e-002	0.66554	-29.087	13.255	-4.2023e-002	
481	1	0.20915	-11.423	-12.251	-1.6134	466.36	-7.4797e-002	0.66684	50.308	18.638	-4.0554e-002	
482	1	0.20962	-12.124	-11.641	-1.612	464.88	-7.5104e-002	0.66813	8.1102	26.305	-3.9087e-002	
483	1	0.21008	-11.581	-11.004	-1.6107	463.37	-7.5408e-002	0.66942	21.785	35.812	-3.7622e-002	
484	1	0.21054	-14.272	-10.544	-1.6094	461.81	-7.5708e-002	0.67071	-3.4557	45.42	-3.6159e-002	
485	1	0.21101	0.47054	-10.551	-1.6081	460.09	-7.6003e-002	0.67199	188.43	51.554	-3.4696e-002	
